model_path,HW,CIN,COUT,KERNEL_SIZE,POOL_STRIDES,latency
avgpool_finegrained1_VNSBN3.pt,28,87,87,3,2,0.14170206
avgpool_finegrained1_YAM0WW.pt,28,51,51,3,2,0.11458932
avgpool_finegrained1_4VC2NY.pt,28,48,48,3,2,0.11054366
avgpool_finegrained1_QQQ5UQ.pt,28,69,69,3,2,0.12792272000000002
avgpool_finegrained1_H7RV0K.pt,14,333,333,2,2,0.14264360000000004
avgpool_finegrained1_C3EWYZ.pt,14,426,426,2,2,0.14572624000000003
avgpool_finegrained1_LI8CSH.pt,14,337,337,2,2,0.13298864
avgpool_finegrained1_0YBQNU.pt,14,414,414,2,2,0.14495276
avgpool_finegrained1_SRW4VT.pt,14,548,548,2,2,0.16712733999999999
avgpool_finegrained1_S47A45.pt,14,524,524,2,2,0.17336478000000002
avgpool_finegrained1_0DS6QA.pt,14,295,295,2,2,0.12147634
avgpool_finegrained1_0F2ZLW.pt,14,448,448,2,2,0.23380805999999998
avgpool_finegrained1_681WGI.pt,14,270,270,2,2,0.12077347999999995
avgpool_finegrained1_R6I55G.pt,14,493,493,2,2,0.15843272
avgpool_finegrained1_J12P8B.pt,14,355,355,2,2,0.13093814
avgpool_finegrained1_2MZUMA.pt,14,332,332,2,2,0.12493492000000005
avgpool_finegrained1_079HUJ.pt,14,470,470,2,2,0.16190829999999995
avgpool_finegrained1_21JMGP.pt,14,519,519,2,2,0.1624413
avgpool_finegrained1_ZULOD7.pt,14,433,433,2,2,0.14895888000000002
avgpool_finegrained1_A0TPFQ.pt,14,371,371,2,2,0.14618884000000001
avgpool_finegrained1_V2LQ92.pt,14,267,267,2,2,0.12231472000000004
avgpool_finegrained1_3TXRTK.pt,14,316,316,2,2,0.12762586000000004
avgpool_finegrained1_XLHN0M.pt,14,525,525,2,2,0.16266384000000003
avgpool_finegrained1_1U9XUX.pt,14,401,401,2,2,0.22125096
avgpool_finegrained1_VND885.pt,56,162,162,3,2,0.5677690200000003
avgpool_finegrained1_N51KL4.pt,56,169,169,3,2,0.8330230999999999
avgpool_finegrained1_P1JN3U.pt,56,128,128,3,2,0.5053320600000002
avgpool_finegrained1_Y23DJU.pt,56,119,119,3,2,0.4957095
avgpool_finegrained1_4K11NN.pt,56,166,166,3,2,0.5958378799999999
avgpool_finegrained1_LRSN0L.pt,56,98,98,3,2,0.07545959999999999
avgpool_finegrained1_SVQU3A.pt,56,150,150,3,2,0.5168539999999999
avgpool_finegrained1_6QDFPL.pt,56,86,86,3,2,0.33136492000000006
avgpool_finegrained1_9GX27E.pt,56,80,80,3,2,0.40391438000000024
avgpool_finegrained1_H3I4L0.pt,56,141,141,3,2,0.50333302
avgpool_finegrained1_FKZDL5.pt,56,136,136,3,2,0.5611401599999998
avgpool_finegrained1_JHXPLL.pt,56,137,137,3,2,0.5901183200000001
avgpool_finegrained1_QPW6RR.pt,56,144,144,3,2,0.81534646
avgpool_finegrained1_H1WT4N.pt,56,158,158,3,2,0.5482326
avgpool_finegrained1_6D435Z.pt,56,146,146,3,2,0.50155974
avgpool_finegrained1_8P62CC.pt,56,74,74,3,2,0.29634384000000014
avgpool_finegrained1_2E324T.pt,56,88,88,3,2,0.35856595999999996
avgpool_finegrained1_EU0EA0.pt,56,164,164,3,2,0.5641070799999999
avgpool_finegrained1_AD3YP9.pt,56,140,140,3,2,0.6135972199999998
avgpool_finegrained1_UD1CYR.pt,56,81,81,3,2,0.37417916000000007
avgpool_finegrained1_ZYLSCZ.pt,56,122,122,2,1,1.1540910599999998
avgpool_finegrained1_AZF9EN.pt,56,116,116,2,1,1.1408232200000001
avgpool_finegrained1_A1V1AH.pt,56,72,72,2,1,0.9981554199999999
avgpool_finegrained1_RI5673.pt,56,73,73,2,1,0.9543449399999999
avgpool_finegrained1_RPAEAW.pt,56,83,83,2,1,0.93069398
avgpool_finegrained1_TTGDFX.pt,56,78,78,2,1,0.99845994
avgpool_finegrained1_2ZJ4MJ.pt,56,160,160,2,1,1.1294530800000002
avgpool_finegrained1_2XAR9Z.pt,56,158,158,2,1,1.2674804200000005
avgpool_finegrained1_O8KBWQ.pt,56,86,86,2,1,1.06722958
avgpool_finegrained1_R7OXFD.pt,56,109,109,2,1,1.2914997799999997
avgpool_finegrained1_YPZG08.pt,56,82,82,2,1,1.0044959000000002
avgpool_finegrained1_I7ESVY.pt,56,131,131,2,1,1.3026865399999996
avgpool_finegrained1_UUNERZ.pt,56,88,88,2,1,1.0248601799999997
avgpool_finegrained1_FBYYYM.pt,56,113,113,2,1,1.1106140600000003
avgpool_finegrained1_1T9QEM.pt,56,76,76,2,1,0.9138598199999997
avgpool_finegrained1_NXR7L3.pt,56,115,115,2,1,1.2056716600000001
avgpool_finegrained1_K5IGY1.pt,56,133,133,2,1,1.4128712799999996
avgpool_finegrained1_S7SDHL.pt,56,98,98,2,1,1.1357558600000004
avgpool_finegrained1_9WREE0.pt,56,97,97,2,1,1.00216932
avgpool_finegrained1_G9K3DG.pt,56,91,91,2,1,0.9352238599999998
avgpool_finegrained1_QC86G2.pt,14,443,443,3,2,0.18027668000000002
avgpool_finegrained1_EVCW87.pt,14,530,530,3,2,0.2459007799999999
avgpool_finegrained1_LG4SX1.pt,14,292,292,3,2,0.13350693999999996
avgpool_finegrained1_66YYB8.pt,14,257,257,3,2,0.13167745999999997
avgpool_finegrained1_94XAD4.pt,14,574,574,3,2,0.29455958000000015
avgpool_finegrained1_42U9SY.pt,14,436,436,3,2,0.15975998
avgpool_finegrained1_LYZ74K.pt,14,360,360,3,2,0.16320680000000004
avgpool_finegrained1_RKQH9U.pt,14,510,510,3,2,0.16819172
avgpool_finegrained1_LYOT9G.pt,14,409,409,3,2,0.17360869999999998
avgpool_finegrained1_VRH7GX.pt,14,564,564,3,2,0.19933549999999994
avgpool_finegrained1_JUHUTL.pt,14,273,273,3,2,0.15301476000000003
avgpool_finegrained1_FOO72W.pt,14,565,565,3,2,0.18506096
avgpool_finegrained1_YAIOG6.pt,14,281,281,3,2,0.1256972
avgpool_finegrained1_ILGG8P.pt,14,535,535,3,2,0.18451368
avgpool_finegrained1_AZY7Q9.pt,14,388,388,3,2,0.15184418
avgpool_finegrained1_O8UV4B.pt,14,528,528,3,2,0.03796377999999999
avgpool_finegrained1_W9POK3.pt,14,560,560,3,2,0.18540242000000004
avgpool_finegrained1_Z1TCN7.pt,14,456,456,3,2,0.16684472
avgpool_finegrained1_42O2BD.pt,14,486,486,3,2,0.21537292
avgpool_finegrained1_LQAZN7.pt,14,539,539,3,2,0.2740466
avgpool_finegrained1_LDBMHI.pt,28,505,505,2,2,0.41012136000000005
avgpool_finegrained1_LVM5HO.pt,28,386,386,2,2,0.3309317399999999
avgpool_finegrained1_U0U0OS.pt,28,294,294,2,2,0.3359864800000001
avgpool_finegrained1_6J6ZE8.pt,28,435,435,2,2,0.46310466
avgpool_finegrained1_3AOCM2.pt,28,514,514,2,2,0.5983390600000003
avgpool_finegrained1_3IUGFG.pt,28,589,589,2,2,0.5236731400000001
avgpool_finegrained1_6EGYSO.pt,28,348,348,2,2,0.35736158
avgpool_finegrained1_7TFLYH.pt,28,507,507,2,2,0.4131264999999999
avgpool_finegrained1_FQJM54.pt,28,492,492,2,2,0.4099738200000001
avgpool_finegrained1_1MQSNA.pt,28,604,604,2,2,0.7108455599999999
avgpool_finegrained1_JRCFGO.pt,28,380,380,2,2,0.33663114
avgpool_finegrained1_OK0G03.pt,28,320,320,2,2,0.28821499999999994
avgpool_finegrained1_C11YTA.pt,28,556,556,2,2,0.45450551999999994
avgpool_finegrained1_OFN3U9.pt,28,274,274,2,2,0.25871612
avgpool_finegrained1_K0RD7M.pt,28,300,300,2,2,0.30339294
avgpool_finegrained1_AZFORT.pt,28,413,413,2,2,0.48508996000000004
avgpool_finegrained1_SSEAK1.pt,28,574,574,2,2,0.47729482000000006
avgpool_finegrained1_I6H67E.pt,28,278,278,2,2,0.2653506400000001
avgpool_finegrained1_R20JPU.pt,28,383,383,2,2,0.34223383999999996
avgpool_finegrained1_1EJ9SR.pt,28,324,324,2,2,0.2966258400000001
avgpool_finegrained1_Y20MJE.pt,14,367,367,3,2,0.21342212
avgpool_finegrained1_J1BWEY.pt,14,272,272,3,2,0.13862215999999988
avgpool_finegrained1_VP0TPB.pt,14,480,480,3,2,0.23098046000000003
avgpool_finegrained1_5Z7OUS.pt,14,425,425,3,2,0.15365174000000004
avgpool_finegrained1_WE6JAG.pt,14,338,338,3,2,0.13944020000000001
avgpool_finegrained1_SLSU54.pt,14,531,531,3,2,0.22787309999999994
avgpool_finegrained1_YJ1ZQY.pt,14,468,468,3,2,0.16247933999999997
avgpool_finegrained1_CSV2F3.pt,14,341,341,3,2,0.1395752
avgpool_finegrained1_VH4MNZ.pt,14,534,534,3,2,0.17089145999999997
avgpool_finegrained1_02ZCJS.pt,14,380,380,3,2,0.14253686
avgpool_finegrained1_4MI2O0.pt,14,397,397,3,2,0.14809034
avgpool_finegrained1_M5TXG4.pt,14,292,292,3,2,0.12672542000000003
avgpool_finegrained1_O64EPE.pt,14,303,303,3,2,0.12599406
avgpool_finegrained1_6DIBX0.pt,14,401,401,3,2,0.14925897999999999
avgpool_finegrained1_M8O10R.pt,14,517,517,3,2,0.17100114000000002
avgpool_finegrained1_WMLU83.pt,14,410,410,3,2,0.23146663999999997
avgpool_finegrained1_1HKYA5.pt,14,464,464,3,2,0.20353634000000004
avgpool_finegrained1_DRSFU5.pt,14,451,451,3,2,0.17946424000000005
avgpool_finegrained1_5FHXDL.pt,14,544,544,3,2,0.18370010000000003
avgpool_finegrained1_S18JG2.pt,14,354,354,3,2,0.14237259999999996
avgpool_finegrained1_QW85UO.pt,56,292,292,3,2,1.1827975400000001
avgpool_finegrained1_X0N2M4.pt,56,298,298,3,2,0.96055658
avgpool_finegrained1_V8AY5K.pt,56,286,286,3,2,1.0097712600000002
avgpool_finegrained1_BXLZ5K.pt,56,252,252,3,2,0.8448801399999997
avgpool_finegrained1_M186JS.pt,56,135,135,3,2,0.5386349599999999
avgpool_finegrained1_I5SVKL.pt,56,229,229,3,2,0.16365128
avgpool_finegrained1_UHB0E1.pt,56,301,301,3,2,0.8531087800000001
avgpool_finegrained1_JM26GC.pt,56,288,288,3,2,0.9861007599999999
avgpool_finegrained1_J2PP3G.pt,56,281,281,3,2,1.03984142
avgpool_finegrained1_7RLVBT.pt,56,193,193,3,2,0.6886276400000001
avgpool_finegrained1_38PR2H.pt,56,180,180,3,2,0.6377010399999999
avgpool_finegrained1_0JB5UL.pt,56,137,137,3,2,0.70455222
avgpool_finegrained1_SHT1KX.pt,56,279,279,3,2,1.0189294199999999
avgpool_finegrained1_DSKJQE.pt,56,157,157,3,2,0.65897184
avgpool_finegrained1_WYWDCE.pt,56,152,152,3,2,0.87215034
avgpool_finegrained1_FEP3J9.pt,56,263,263,3,2,0.9173833399999997
avgpool_finegrained1_1DCFR5.pt,56,260,260,3,2,0.8806935600000001
avgpool_finegrained1_Z1YUW7.pt,56,220,220,3,2,0.5627385400000001
avgpool_finegrained1_UXO3F0.pt,56,233,233,3,2,0.8069273799999997
avgpool_finegrained1_Q3ONS4.pt,56,188,188,3,2,0.66985226
avgpool_finegrained1_QBADIS.pt,14,57,57,2,1,0.13001004
avgpool_finegrained1_H56VXC.pt,14,48,48,2,1,0.15171300000000001
avgpool_finegrained1_JKBJJ6.pt,14,58,58,2,1,0.11814270000000004
avgpool_finegrained1_1IOX7B.pt,14,61,61,2,1,0.1231553
avgpool_finegrained1_7NJF4S.pt,14,71,71,2,1,0.13047952
avgpool_finegrained1_2ZB1RM.pt,14,37,37,2,1,0.10264644
avgpool_finegrained1_BS1YI2.pt,14,56,56,2,1,0.16718984000000003
avgpool_finegrained1_02BMYO.pt,14,31,31,2,1,0.09778254000000003
avgpool_finegrained1_DLJLZZ.pt,14,66,66,2,1,0.12392862
avgpool_finegrained1_VHLNX2.pt,14,38,38,2,1,0.10560206000000001
avgpool_finegrained1_FZY289.pt,14,52,52,2,1,0.16452737999999997
avgpool_finegrained1_T141M4.pt,14,46,46,2,1,0.11017262
avgpool_finegrained1_RSNC9L.pt,14,67,67,2,1,0.14045044
avgpool_finegrained1_L7FBI5.pt,14,60,60,2,1,0.12161770000000001
avgpool_finegrained1_6R8H7U.pt,14,30,30,2,1,0.0954523
avgpool_finegrained1_3RYVNP.pt,14,63,63,2,1,0.12513966000000004
avgpool_finegrained1_6DTU4E.pt,14,69,69,2,1,0.1337828
avgpool_finegrained1_37QSBB.pt,14,49,49,2,1,0.14204843999999997
avgpool_finegrained1_Z7XX25.pt,14,51,51,2,1,0.13124344000000002
avgpool_finegrained1_IH72OF.pt,14,43,43,2,1,0.13986694000000002
avgpool_finegrained1_GR1C3Y.pt,14,107,107,2,2,0.09066924
avgpool_finegrained1_DI3L1P.pt,14,173,173,2,2,0.10671706000000002
avgpool_finegrained1_KMD3A5.pt,14,126,126,2,2,0.09731872
avgpool_finegrained1_9G1Z8C.pt,14,157,157,2,2,0.11417152
avgpool_finegrained1_01Q2UG.pt,14,76,76,2,2,0.0868125
avgpool_finegrained1_7E7YOG.pt,14,143,143,2,2,0.09868240000000003
avgpool_finegrained1_7TCXQ3.pt,14,90,90,2,2,0.09263664
avgpool_finegrained1_TC5KAP.pt,14,82,82,2,2,0.08974157999999993
avgpool_finegrained1_2VPH3H.pt,14,97,97,2,2,0.09474466000000004
avgpool_finegrained1_OXYXD9.pt,14,112,112,2,2,0.09750972
avgpool_finegrained1_UFGLDO.pt,14,99,99,2,2,0.09269627999999999
avgpool_finegrained1_P0BSFQ.pt,14,146,146,2,2,0.102341
avgpool_finegrained1_4HX9IO.pt,14,104,104,2,2,0.09392400000000001
avgpool_finegrained1_6P7J4R.pt,14,165,165,2,2,0.10652485999999999
avgpool_finegrained1_XLJOMK.pt,14,77,77,2,2,0.08872315999999998
avgpool_finegrained1_HH18M6.pt,14,92,92,2,2,0.016554040000000003
avgpool_finegrained1_Y101IC.pt,14,123,123,2,2,0.10580153999999997
avgpool_finegrained1_0B1X2R.pt,14,100,100,2,2,0.09286408000000002
avgpool_finegrained1_4ZQ2DI.pt,14,102,102,2,2,0.09374496000000003
avgpool_finegrained1_T441O4.pt,14,124,124,2,2,0.10297972000000001
avgpool_finegrained1_9AQGUM.pt,28,56,56,3,1,0.24971812
avgpool_finegrained1_W4PV1X.pt,28,50,50,3,1,0.26028668000000005
avgpool_finegrained1_DQM7NT.pt,28,52,52,3,1,0.22706052000000004
avgpool_finegrained1_WSRTNI.pt,28,32,32,3,1,0.16870380000000004
avgpool_finegrained1_LY8E42.pt,28,54,54,3,1,0.23801762000000007
avgpool_finegrained1_GXDL4X.pt,28,53,53,3,1,0.25490633999999995
avgpool_finegrained1_P4UEFP.pt,28,67,67,3,1,0.27127572
avgpool_finegrained1_UC5N8V.pt,28,57,57,3,1,0.25647236000000007
avgpool_finegrained1_BD1AGN.pt,28,41,41,3,1,0.2218879800000001
avgpool_finegrained1_BKKYCH.pt,28,48,48,3,1,0.21566004000000003
avgpool_finegrained1_91SRSH.pt,28,71,71,3,1,0.36935160000000006
avgpool_finegrained1_MFB3US.pt,28,44,44,3,1,0.20193155999999998
avgpool_finegrained1_0S91BR.pt,28,49,49,3,1,0.23497823999999998
avgpool_finegrained1_JJ8PDA.pt,28,63,63,3,1,0.26338008
avgpool_finegrained1_LOKZZU.pt,28,65,65,3,1,0.26271074
avgpool_finegrained1_20PTB2.pt,28,74,74,3,1,0.29069198
avgpool_finegrained1_R8J4UD.pt,28,37,37,3,1,0.18874691999999998
avgpool_finegrained1_HS3AHU.pt,28,75,75,3,1,0.34332682000000003
avgpool_finegrained1_WESVNC.pt,28,55,55,3,1,0.23811288
avgpool_finegrained1_5MHOH8.pt,28,33,33,3,1,0.17342106
avgpool_finegrained1_WMF72Z.pt,14,494,494,3,2,0.16735302000000002
avgpool_finegrained1_TQTUJ0.pt,14,392,392,3,2,0.14499805999999998
avgpool_finegrained1_XB5XPS.pt,14,522,522,3,2,0.17466122000000003
avgpool_finegrained1_TSXO5O.pt,14,480,480,3,2,0.23613857999999996
avgpool_finegrained1_SFLXYU.pt,14,370,370,3,2,0.16021364000000002
avgpool_finegrained1_FMUQ7T.pt,14,307,307,3,2,0.19073818000000006
avgpool_finegrained1_13HEFI.pt,14,395,395,3,2,0.16336406
avgpool_finegrained1_LPTW8X.pt,14,283,283,3,2,0.13937043999999996
avgpool_finegrained1_H3JS3O.pt,14,280,280,3,2,0.12890325999999996
avgpool_finegrained1_7L1J5V.pt,14,544,544,3,2,0.21511146
avgpool_finegrained1_2SYG3G.pt,14,556,556,3,2,0.17738105999999998
avgpool_finegrained1_1LEFMT.pt,14,579,579,3,2,0.2565947999999999
avgpool_finegrained1_528O07.pt,14,508,508,3,2,0.17531122000000005
avgpool_finegrained1_33DYAD.pt,14,251,251,3,2,0.11695947999999999
avgpool_finegrained1_B7VYJL.pt,14,574,574,3,2,0.19770629999999997
avgpool_finegrained1_QE0VL0.pt,14,320,320,3,2,0.14927959999999998
avgpool_finegrained1_ZYNZ1W.pt,14,287,287,3,2,0.13418881999999996
avgpool_finegrained1_DRLMNF.pt,14,255,255,3,2,0.13256627999999998
avgpool_finegrained1_GZQTY6.pt,14,504,504,3,2,0.1687326
avgpool_finegrained1_SVMUZ8.pt,14,535,535,3,2,0.17885154
avgpool_finegrained1_X6TJU4.pt,56,34,34,3,2,0.17575822000000002
avgpool_finegrained1_U4UVI1.pt,56,44,44,3,2,0.20732606
avgpool_finegrained1_4R2X6X.pt,56,43,43,3,2,0.20016282000000007
avgpool_finegrained1_OV649T.pt,56,48,48,3,2,0.21916903999999998
avgpool_finegrained1_JVVHKB.pt,56,57,57,3,2,0.27072468
avgpool_finegrained1_WAG1S9.pt,56,39,39,3,2,0.038173139999999994
avgpool_finegrained1_9U9KRS.pt,56,50,50,3,2,0.2678021
avgpool_finegrained1_AMJW5S.pt,56,38,38,3,2,0.20093235999999995
avgpool_finegrained1_GSFC4Q.pt,56,56,56,3,2,0.23944113999999994
avgpool_finegrained1_FNAWE0.pt,56,28,28,3,2,0.15705968000000003
avgpool_finegrained1_RNSRCE.pt,56,55,55,3,2,0.24655759999999996
avgpool_finegrained1_ASRS7Y.pt,56,58,58,3,2,0.29142626000000005
avgpool_finegrained1_SA0ZSP.pt,56,60,60,3,2,0.30082110000000006
avgpool_finegrained1_UJAMB1.pt,56,47,47,3,2,0.31577284
avgpool_finegrained1_VACZRG.pt,56,32,32,3,2,0.23679700000000006
avgpool_finegrained1_QQ0PSG.pt,56,61,61,3,2,0.29863708
avgpool_finegrained1_8APYVD.pt,56,54,54,3,2,0.2520440599999999
avgpool_finegrained1_SNKYDQ.pt,56,33,33,3,2,0.16972612
avgpool_finegrained1_21YMHS.pt,56,49,49,3,2,0.2607036999999999
avgpool_finegrained1_3P4YV3.pt,56,46,46,3,2,0.21531740000000008
avgpool_finegrained1_IBQKPR.pt,28,404,404,3,2,0.4617346200000001
avgpool_finegrained1_210HSL.pt,28,286,286,3,2,0.37334197999999996
avgpool_finegrained1_TI260G.pt,28,349,349,3,2,0.4184429399999998
avgpool_finegrained1_LLL4WZ.pt,28,552,552,3,2,0.59723922
avgpool_finegrained1_C6PBE1.pt,28,523,523,3,2,0.50509608
avgpool_finegrained1_QH5NX3.pt,28,370,370,3,2,0.3593280600000001
avgpool_finegrained1_NX74F8.pt,28,269,269,3,2,0.34989012
avgpool_finegrained1_55LA0W.pt,28,453,453,3,2,0.4297429
avgpool_finegrained1_RMJFQI.pt,28,277,277,3,2,0.2849250599999999
avgpool_finegrained1_QJZG77.pt,28,564,564,3,2,0.5909675199999999
avgpool_finegrained1_EH8JDC.pt,28,464,464,3,2,0.47502492
avgpool_finegrained1_RLYT9R.pt,28,549,549,3,2,0.5071510599999999
avgpool_finegrained1_DY668C.pt,28,602,602,3,2,0.6785807199999999
avgpool_finegrained1_0DLN6H.pt,28,373,373,3,2,0.38253828
avgpool_finegrained1_KLG02W.pt,28,300,300,3,2,0.31795629999999997
avgpool_finegrained1_X0GETU.pt,28,502,502,3,2,0.4935447999999997
avgpool_finegrained1_SJT2J1.pt,28,455,455,3,2,0.6275844000000002
avgpool_finegrained1_XTL0WF.pt,28,469,469,3,2,0.5107104799999999
avgpool_finegrained1_O1VGK7.pt,28,258,258,3,2,0.30493484000000004
avgpool_finegrained1_AN2FZP.pt,28,443,443,3,2,0.4097813999999999
avgpool_finegrained1_03YMT4.pt,28,200,200,3,1,0.79791532
avgpool_finegrained1_FCFXWN.pt,28,197,197,3,1,0.6824602400000002
avgpool_finegrained1_T7GJ2U.pt,28,238,238,3,1,0.8203984799999998
avgpool_finegrained1_3Y3UL1.pt,28,289,289,3,1,0.9122751800000002
avgpool_finegrained1_EJIM5D.pt,28,196,196,3,1,0.7488483600000002
avgpool_finegrained1_4KXP21.pt,28,285,285,3,1,1.2137995199999998
avgpool_finegrained1_ITX1TT.pt,28,211,211,3,1,0.8932097599999999
avgpool_finegrained1_CHH8CB.pt,28,223,223,3,1,1.0324521400000002
avgpool_finegrained1_KI2IPE.pt,28,252,252,3,1,0.8414960600000002
avgpool_finegrained1_J38ARM.pt,28,184,184,3,1,0.6930145199999999
avgpool_finegrained1_ZXI41Q.pt,28,222,222,3,1,0.77953592
avgpool_finegrained1_0B10FO.pt,28,128,128,3,1,0.4618858800000001
avgpool_finegrained1_BEFC9P.pt,28,168,168,3,1,0.5942014600000001
avgpool_finegrained1_3BJ91G.pt,28,154,154,3,1,0.6306397800000002
avgpool_finegrained1_UXAAJR.pt,28,187,187,3,1,0.6601177600000001
avgpool_finegrained1_BQE0WV.pt,28,146,146,3,1,0.10388346
avgpool_finegrained1_6EM4RR.pt,28,224,224,3,1,0.8443976999999999
avgpool_finegrained1_VJZAOE.pt,28,271,271,3,1,1.1291142600000004
avgpool_finegrained1_YFCP3A.pt,28,240,240,3,1,0.8438799000000001
avgpool_finegrained1_9G00EW.pt,28,279,279,3,1,0.9803195799999999
avgpool_finegrained1_8BMYV4.pt,224,156,156,3,1,6.50341182
avgpool_finegrained1_JFGSBC.pt,224,134,134,3,1,5.6429363200000004
avgpool_finegrained1_HATMK5.pt,224,143,143,3,1,5.935162739999999
avgpool_finegrained1_ESPZ1X.pt,224,163,163,3,1,6.687116639999998
avgpool_finegrained1_Y5OXKN.pt,224,165,165,3,1,6.767958640000001
avgpool_finegrained1_RGDVGM.pt,224,155,155,3,1,6.46995516
avgpool_finegrained1_42Q9B0.pt,224,145,145,3,1,6.109332439999999
avgpool_finegrained1_877MTG.pt,224,139,139,3,1,5.937983880000001
avgpool_finegrained1_OKX2ZB.pt,224,149,149,3,1,6.187981680000002
avgpool_finegrained1_VLBGP6.pt,224,98,98,3,1,4.12728128
avgpool_finegrained1_OITY0Y.pt,224,151,151,3,1,6.217726719999998
avgpool_finegrained1_2N3ZDI.pt,224,83,83,3,1,3.464196019999999
avgpool_finegrained1_VSA6F8.pt,224,146,146,3,1,6.050401280000002
avgpool_finegrained1_KIZOGP.pt,224,157,157,3,1,6.4865300999999995
avgpool_finegrained1_YJ6GPZ.pt,224,144,144,3,1,5.998227020000001
avgpool_finegrained1_Q15MDN.pt,224,161,161,3,1,6.656664900000002
avgpool_finegrained1_NTBRKD.pt,224,167,167,3,1,6.872215159999999
avgpool_finegrained1_DXI8AK.pt,224,91,91,3,1,3.808889980000002
avgpool_finegrained1_X3XPDC.pt,224,100,100,3,1,4.24696874
avgpool_finegrained1_XGXLZV.pt,224,90,90,3,1,3.803561919999999
avgpool_finegrained1_KBURD0.pt,14,884,884,3,2,0.3221181399999999
avgpool_finegrained1_0115TG.pt,14,747,747,3,2,0.2639603399999999
avgpool_finegrained1_U3KRYI.pt,14,551,551,3,2,0.17880655999999998
avgpool_finegrained1_X01DRY.pt,14,908,908,3,2,0.24500261999999995
avgpool_finegrained1_CL5AGS.pt,14,907,907,3,2,0.24413438000000004
avgpool_finegrained1_JURPW0.pt,14,592,592,3,2,0.18688376
avgpool_finegrained1_85XEN2.pt,14,932,932,3,2,0.3215005999999999
avgpool_finegrained1_NCKAU6.pt,14,1218,1218,3,2,0.3899271600000001
avgpool_finegrained1_AFTY56.pt,14,970,970,3,2,0.2858921800000001
avgpool_finegrained1_FJ1SSI.pt,14,646,646,3,2,0.19695196000000004
avgpool_finegrained1_RJZJTB.pt,14,1067,1067,3,2,0.32617144
avgpool_finegrained1_Z98TRD.pt,14,878,878,3,2,0.23250038000000003
avgpool_finegrained1_BHZY7L.pt,14,713,713,3,2,0.20348874000000003
avgpool_finegrained1_1EJDVA.pt,14,656,656,3,2,0.1975750800000001
avgpool_finegrained1_3SN8ZC.pt,14,680,680,3,2,0.21506696000000006
avgpool_finegrained1_S0X8CL.pt,14,1127,1127,3,2,0.3323601200000001
avgpool_finegrained1_8V0B5X.pt,14,898,898,3,2,0.26218411999999996
avgpool_finegrained1_FVEOPY.pt,14,614,614,3,2,0.21005177999999994
avgpool_finegrained1_AFRWAJ.pt,14,731,731,3,2,0.2111156399999999
avgpool_finegrained1_K70FLQ.pt,14,530,530,3,2,0.17469089999999998
avgpool_finegrained1_RMEMRZ.pt,14,64,64,2,2,0.08754283999999997
avgpool_finegrained1_V0YE70.pt,14,65,65,2,2,0.08530298
avgpool_finegrained1_56JHUJ.pt,14,42,42,2,2,0.09896222
avgpool_finegrained1_DWEKRA.pt,14,61,61,2,2,0.08679812000000002
avgpool_finegrained1_CLVJFW.pt,14,44,44,2,2,0.07726344000000002
avgpool_finegrained1_VUPVBU.pt,14,57,57,2,2,0.014509719999999995
avgpool_finegrained1_QWPB5U.pt,14,54,54,2,2,0.08128358000000002
avgpool_finegrained1_SINTGC.pt,14,36,36,2,2,0.0837037
avgpool_finegrained1_MCOOW6.pt,14,48,48,2,2,0.08258439999999999
avgpool_finegrained1_99L9Y9.pt,14,34,34,2,2,0.07954618
avgpool_finegrained1_0YY9H0.pt,14,32,32,2,2,0.07985682
avgpool_finegrained1_I2FGJM.pt,14,67,67,2,2,0.0869083
avgpool_finegrained1_99JV0E.pt,14,51,51,2,2,0.08282934000000003
avgpool_finegrained1_QQ4IUB.pt,14,70,70,2,2,0.10164929999999998
avgpool_finegrained1_NY4ILO.pt,14,59,59,2,2,0.08428568000000002
avgpool_finegrained1_2KQL9X.pt,14,60,60,2,2,0.0861327
avgpool_finegrained1_43WCWS.pt,14,35,35,2,2,0.07986584000000001
avgpool_finegrained1_PIJBCS.pt,14,31,31,2,2,0.07953044000000001
avgpool_finegrained1_M9FRKU.pt,14,56,56,2,2,0.0847405
avgpool_finegrained1_ZNHZR5.pt,14,37,37,2,2,0.07603217999999999
avgpool_finegrained1_A3K8Q5.pt,14,213,213,2,2,0.106108
avgpool_finegrained1_XG6F1X.pt,14,273,273,2,2,0.11618571999999995
avgpool_finegrained1_JTHJYZ.pt,14,186,186,2,2,0.10141497999999999
avgpool_finegrained1_0SYPG8.pt,14,219,219,2,2,0.11079154000000001
avgpool_finegrained1_5Z0SDM.pt,14,264,264,2,2,0.1251321
avgpool_finegrained1_HFH9XD.pt,14,168,168,2,2,0.11361965999999997
avgpool_finegrained1_9TOPZA.pt,14,260,260,2,2,0.12082914000000004
avgpool_finegrained1_UDH9QG.pt,14,244,244,2,2,0.11314523999999998
avgpool_finegrained1_3YEY4D.pt,14,206,206,2,2,0.10606378000000001
avgpool_finegrained1_Y31QM9.pt,14,291,291,2,2,0.16318398
avgpool_finegrained1_QIUWFB.pt,14,198,198,2,2,0.10471755999999999
avgpool_finegrained1_YPV3Y9.pt,14,224,224,2,2,0.12008652
avgpool_finegrained1_24JR18.pt,14,239,239,2,2,0.10902282000000002
avgpool_finegrained1_CITAMR.pt,14,218,218,2,2,0.10891566
