feature0,feature1,feature2,feature3,feature4,feature5,feature6,True,Pred,Error
14,201,196,7,1,378.3976,1.9306,0.030643599999999997,0.033054546270270296,0.07867699194188346
13,502,65,3,1,49.641215,0.293735,0.03463228,0.029854797405405496,0.1379488325514377
13,929,117,3,1,165.341826,0.978354,0.02591896,0.027746396540540567,0.07050578188864698
14,111,147,1,1,3.226944,0.016464,0.02425466,0.024574532054053962,0.013188065883173028
56,2144,177,5,2,7438.103568,9.487377,0.03393543999999999,0.031571088108108034,0.06967205646639493
13,119,51,7,2,12.566502,0.297432,0.03425675999999999,0.03367916508108115,0.016860757378071883
28,109,49,3,1,37.724512,0.048118,0.025234139999999995,0.02661747291891888,0.05481989554305741
14,191,4,1,1,0.150528,0.000768,0.02455206,0.024436514378378273,0.004706147737571834
28,1289,423,3,1,3847.594464,4.907646,0.0353494,0.03296734616216208,0.06738597650421013
56,791,229,1,1,568.770048,0.181368,0.025447520000000008,0.02525510464864864,0.007561261425528673
13,103,158,5,1,68.784352,0.407008,0.034759599999999995,0.0343324995675676,0.012287265458532181
112,175,797,1,2,439.892992,0.140272,0.03329496,0.03005257097297296,0.09738377901721579
14,1773,138,3,1,431.631984,2.202204,0.025366999999999997,0.02602230913513523,0.025833134983846442
14,1150,330,3,1,669.50268,3.41583,0.03381452000000001,0.027638088810810767,0.18265618406498862
14,137,590,1,1,15.95832,0.08142,0.024984959999999997,0.025327060270270364,0.013692248067251922
14,113,96,3,1,19.154688,0.097728,0.03150188,0.03296211745945953,0.046353978221602296
3,12,43,7,2,0.05698575,0.025327,0.028809199999999993,0.02581895437837841,0.10379481629554392
13,508,215,3,1,166.159955,0.983195,0.0254745,0.028251208162162242,0.10899951567890405
14,161,124,3,2,8.8102,0.1798,0.03180593999999999,0.033611837081081015,0.05677861057025905
56,805,8,1,1,20.220928,0.006448,0.024292479999999998,0.024724968864864902,0.017803405204610795
28,532,483,1,1,201.832176,0.257439,0.025329420000000005,0.02552552259459461,0.00774208784072459
56,466,4,1,1,5.858048,0.001868,0.02459416,0.024544590270270273,0.002015508142165756
8,263,129,1,1,2.179584,0.034056,0.025483819999999997,0.025419638432432466,0.0025185222453906492
7,129,37,1,1,0.23569,0.00481,0.024142860000000006,0.024575788486486526,0.01793194702228817
27,126,379,7,1,1706.096925,2.340325,0.03246416,0.03131871702702701,0.035283308515390216
28,158,116,3,1,129.413312,0.165068,0.025231519999999997,0.026199666486486393,0.038370517768505266
14,215,1129,3,1,428.405824,2.185744,0.03438532,0.02887504751351349,0.1602507257889852
14,1938,120,3,1,410.25936,2.09316,0.025305440000000002,0.025813608810810885,0.02008140584834263
27,510,113,1,2,10.52366175,0.057743,0.023671840000000003,0.028573913837837882,0.20708461352551716
224,1160,129,7,1,367914.968064,7.332489,0.03387872000000001,0.03328427870270273,0.01754615573720843
27,139,57,3,1,52.024356,0.071364,0.02529792,0.025725837405405343,0.016915122089299874
27,172,1167,1,1,147.178539,0.201891,0.024861840000000007,0.025202004162162155,0.013682179684293224
13,343,73,3,1,38.096656,0.225424,0.0253764,0.026253275081081145,0.03455474697282296
28,102,105,7,2,102.87942,0.524895,0.0334742,0.033597982486486426,0.0036978474910953334
27,169,241,1,1,29.86713,0.04097,0.025198520000000005,0.02496647400000003,0.009208715432492675
14,667,80,3,1,94.14272,0.48032,0.02533621999999999,0.02553110351351347,0.007691893799212419
13,926,174,3,1,245.09901,1.45029,0.034312199999999994,0.030270804540540555,0.11778304683055706
56,18,67,7,2,46.382224,0.059161,0.02389024,0.025601858216216147,0.0716450825197297
14,1425,65,3,1,163.40324,0.83369,0.03498226000000001,0.027585051621621635,0.21145598878912827
14,283,466,3,1,232.724128,1.187368,0.032024340000000005,0.02884454540540535,0.09929305630013464
112,134,23,5,1,966.803712,0.077073,0.03369249999999999,0.03259001,0.032722119165986226
28,474,182,7,1,3314.214176,4.227314,0.034267259999999994,0.03337151508108102,0.026139963303718265
28,1175,204,1,1,188.084736,0.239904,0.02471806,0.025626202378378374,0.036740034548762096
8,96,127,1,1,0.788416,0.012319,0.02424038000000001,0.0247525984864865,0.021130794421807396
14,566,167,3,1,166.76954,0.850865,0.03450024,0.027354102486486478,0.20713297975647482
14,440,144,3,1,111.795264,0.570384,0.02520161999999999,0.02735400102702699,0.08540645510197366
28,100,100,3,1,70.6384,0.0901,0.02830235999999999,0.032035749189189236,0.13191087913478752
56,454,23,3,1,294.787136,0.094001,0.03364786,0.03036696886486481,0.09750668051802379
28,99,69,7,1,262.473792,0.334788,0.0340337,0.030559230972973108,0.10208907720955676
14,1965,132,5,1,1270.987872,6.484632,0.030654400000000005,0.03259075983783787,0.06316743559938759
28,149,138,1,2,4.0572,0.0207,0.0239565,0.02420053443243241,0.010186564499505769
8,214,48,1,1,0.66048,0.01032,0.024357800000000013,0.02480238464864865,0.018252249737194488
56,618,13,3,1,226.792384,0.072319,0.034460680000000014,0.032348230054053996,0.06130029778710163
14,1615,139,3,1,396.018784,2.020504,0.025332439999999994,0.02600802189189197,0.026668646679592456
8,952,23,1,1,1.402816,0.021919,0.02566576,0.02569926978378377,0.0013056221122527264
27,112,36,3,1,26.480196,0.036324,0.028244360000000003,0.03145825010810813,0.11378873899455054
14,463,153,3,1,124.989984,0.637704,0.025945179999999995,0.026264284648648717,0.012299188082284349
7,102,123,3,1,5.538813,0.113037,0.03471078,0.03401226227027034,0.02012394217962415
14,397,240,1,2,4.68048,0.09552,0.024073220000000003,0.0264609878918919,0.09918772361536578
28,1140,477,7,1,20890.226448,26.645697,0.03352266000000001,0.031984290540540534,0.04589043528942735
14,487,175,5,2,104.4092,2.1308,0.03454807999999999,0.033454996810810815,0.031639477192051575
28,75,6,1,1,0.357504,0.000456,0.024272840000000007,0.02432830237837836,0.0022849562877006614
14,277,67,3,1,32.751208,0.167098,0.03541649999999999,0.029824183027027103,0.157901457596682
56,107,471,1,1,159.522048,0.050868,0.024615080000000008,0.024720320054054102,0.004275430104395111
7,179,824,3,1,65.086112,1.328288,0.031039459999999998,0.03316722886486492,0.06855044723281027
14,510,19,1,1,1.902964,0.009709,0.02632014,0.026025583729729698,0.011191288126518347
7,541,156,7,1,202.64244,4.13556,0.03110312000000001,0.03165007697297298,0.017585276749502
13,127,9,1,1,0.194688,0.001152,0.024507519999999994,0.024545465675675674,0.0015483278469498197
56,330,334,3,1,3111.896704,0.992314,0.03585896,0.033602278108108216,0.06293216233520955
56,216,193,1,1,131.338816,0.041881,0.02472843999999999,0.02485414875675671,0.005083570041487393
28,94,41,7,1,148.087408,0.188887,0.03445824,0.0319528782162162,0.0727071894497165
8,693,565,3,1,225.56608,3.52447,0.025366640000000006,0.030202147999999974,0.1906246944806236
27,60,42,3,1,16.564338,0.022722,0.02545538,0.025789972108108197,0.013144259017472834
14,572,27,3,1,27.248508,0.139023,0.02518074,0.025948703621621636,0.030498056118352206
56,810,21,1,1,53.409216,0.017031,0.0249213,0.024799550054054025,0.004885377004649644
13,721,120,3,1,131.6172,0.7788,0.025507960000000007,0.026650914324324322,0.044807751161767356
28,176,72,7,1,486.864,0.621,0.029456379999999997,0.03181043178378374,0.0799165336604071
14,41,163,3,1,11.82076,0.06031,0.03434932,0.03220789762162157,0.06234249698038941
112,16,228,5,1,1146.872832,0.091428,0.02808496,0.031450091999999936,0.1198197184542879
7,126,20,1,1,0.12446,0.00254,0.024645939999999998,0.02449959405405411,0.005937933223317379
28,230,256,1,1,46.362624,0.059136,0.025686680000000007,0.025036524648648657,0.025310991975270845
27,69,167,1,1,8.52201,0.01169,0.024460820000000008,0.024618453999999998,0.006444346510051167
27,5,19,1,1,0.083106,0.000114,0.023597099999999996,0.024055255513513486,0.01941575505098044
56,403,792,3,1,9010.907136,2.873376,0.031239139999999995,0.033382639135135075,0.06861581769328735
8,512,104,1,1,3.414528,0.053352,0.026005659999999996,0.025654577027026997,0.013500252367100082
27,17,218,1,1,2.860596,0.003924,0.025068500000000007,0.025136586972972875,0.0027160369775960816
13,46,138,1,1,1.096134,0.006486,0.024441780000000003,0.02428516627027029,0.006407623738112119
14,453,98,1,2,2.180108,0.044492,0.023771260000000006,0.02442373594594589,0.027448101023920632
27,490,162,1,1,57.986118,0.079542,0.02469754,0.02531113664864865,0.024844443966834336
28,819,475,5,2,1906.3156,9.7261,0.033748679999999996,0.03304417205405402,0.02087512595888119
27,119,31,3,1,24.226128,0.033232,0.03447508000000001,0.03322146459459449,0.03636294405714275
14,50,191,3,2,4.220909,0.086141,0.03365462,0.03290360632432433,0.02231532180947727
112,630,19,3,1,1351.603456,0.107749,0.03468082000000001,0.03251809448648651,0.06236085287238016
1,14,79,5,2,0.00693225,0.027729,0.024206860000000004,0.02402803437837835,0.007387394384139618
