feature0,feature1,True,Pred,Error
3,540,0.00507726,0.005219835961904774,0.028081280435662843
7,1255,0.005229500000000001,0.005069299513513502,0.030633996842240892
7,1465,0.00507226,0.0051048680000000245,0.006428692535482059
3,195,0.005112539999999998,0.005117753390146635,0.0010197260357154747
7,201,0.0051673199999999996,0.005114613132046337,0.01020003946991139
7,246,0.0050988,0.00792089874107484,0.553482925605013
3,215,0.0050969,0.005102337776902234,0.0010668792603806265
7,815,0.005081180000000001,0.005088734551351336,0.0014867710554113689
3,110,0.005087540000000001,0.005101924180644253,0.0028273351451295237
3,158,0.00510738,0.005100548035907341,0.0013376651223638504
3,92,0.00512666,0.005101762577110877,0.004856460714992473
7,593,0.0051020200000000005,0.005356052531531522,0.049790579325741845
3,215,0.005098780000000001,0.005102337776902234,0.0006977702317481901
7,535,0.005089879999999999,0.005098509896267709,0.0016955009288450427
3,106,0.005721060000000001,0.005183063009141608,0.09403799136145967
3,533,0.005137459999999998,0.0051495255370656344,0.002348541315287366
3,96,0.00513302,0.005122642145366783,0.00202178340104213
7,994,0.0050913799999999995,0.005328230153024462,0.04651983411657788
7,537,0.0050671000000000015,0.005077458193561088,0.002044205474746239
7,223,0.0051115,0.005150744822136424,0.007677750589146817
7,166,0.005151959999999998,0.005177858766214267,0.005026973465296512
7,183,0.0050623,0.005136861915240138,0.014728861434553224
3,268,0.005108779999999999,0.005099014933783775,0.001911428211084538
7,1474,0.0050877000000000006,0.0050449779459459726,0.008397125234197769
3,514,0.005095219999999999,0.007033628734470191,0.3804367101852702
7,704,0.0051597399999999995,0.005071663878378393,0.017069875928168148
7,799,0.005092519999999998,0.005109844862162167,0.00340202142793134
7,2039,0.0050855,0.005079416351351324,0.0011962734536773273
7,317,0.0050942,0.005103210558558548,0.0017687877504903168
7,165,0.005082220000000001,0.005178380051799852,0.01892087548351928
7,582,0.005075359999999998,0.00512520036396398,0.009820064776485218
3,48,0.005121600000000001,0.005118483373955799,0.0006085258599271019
3,152,0.005114819999999999,0.005189158868441165,0.014534014577475949
7,284,0.00518316,0.005089147199099075,0.01813812440691097
7,505,0.005074820000000001,0.005117711244144143,0.008451776446089155
3,1002,0.005093439999999999,0.005104888964071211,0.0022477861859983806
3,516,0.005098320000000001,0.005084956020592038,0.0026212515903204308
7,260,0.005089519999999999,0.00511495198481336,0.004996931894041176
3,322,0.005238020000000001,0.005128603730759345,0.020888860531394684
7,214,0.005086139999999999,0.005165139400772197,0.015532289864651246
7,486,0.00510496,0.005160697647876418,0.010918331950968781
7,498,0.03256513999999999,0.005122804207293029,0.8426905516975198
3,672,0.005093199999999999,0.0052018650513513676,0.021335319907203422
3,84,0.005089400000000002,0.005108090376190463,0.003672412502546786
7,18,0.00507638,0.005148018514221372,0.014112126007385541
3,516,0.0051235000000000004,0.005084956020592038,0.007522978317158604
7,49,0.00514832,0.005118552708884185,0.005781942675632945
7,94,0.00512686,0.0051085988006795,0.003561868145512002
3,79,0.005144280000000001,0.0051004537134705956,0.00851942089649193
3,1757,0.005063439999999999,0.005125606378378397,0.0122774987712697
7,126,0.0051864,0.005112576224587586,0.014234107552910253
3,749,0.005092100000000003,0.005100893611325591,0.0017269125362008272
7,1320,0.0050806800000000015,0.005090061890090107,0.0018465815776836823
7,797,0.005070219999999999,0.005244978268382671,0.03446759083090511
7,266,0.005094079999999998,0.005148755703603592,0.010733185109694685
7,176,0.00516718,0.00508307629206349,0.016276519868963352
3,190,0.005127719999999999,0.013837876778936076,1.698641263356049
7,540,0.005094039999999999,0.005429817290090071,0.06591571524567369
7,1163,0.005098480000000001,0.00511418495495496,0.0030803209887964498
3,992,0.005103700000000002,0.0051664191680823495,0.01228896057416142
7,1887,0.005094960000000002,0.005066543459459447,0.0055773824604226285
7,507,0.0050585199999999995,0.005120514437323014,0.012255449681530315
3,128,0.00511202,0.005082687033033044,0.005738038381492273
7,233,0.005069879999999999,0.005111345961261259,0.008178884167132144
3,1895,0.0051786,0.005205991729729736,0.0052894082821101675
3,786,0.00571058,0.005095074335135117,0.1077833888790425
7,114,0.00557272,0.005139144523628171,0.07780320496486968
7,217,0.00510692,0.005127333585585585,0.003997240134089576
3,15,0.005238060000000002,0.005118352680480481,0.022853369285483784
3,34,0.00509936,0.005126223395645643,0.005267993561082806
3,149,0.00510818,0.005090644512998699,0.0034328248028262925
7,261,0.0051005400000000015,0.005089765648648661,0.002112394246754311
7,206,0.00508156,0.005146587936983737,0.012796845256916699
3,138,0.005133160000000001,0.005117972636301227,0.0029586772473045955
7,491,0.005507720000000001,0.005120665760489039,0.0702748577471189
7,264,0.00509146,0.005100673455551646,0.0018095900884316067
3,199,0.005084600000000002,0.0050781708508487065,0.0012644355802413395
7,1172,0.005092360000000001,0.005093017008365518,0.00012901844439861706
7,109,0.005834440000000001,0.005084730934877728,0.12849717627094845
3,110,0.005156140000000001,0.005101924180644253,0.010514807463673987
3,238,0.005169959999999999,0.005156814073101674,0.0025427521486287297
3,179,0.0051274400000000005,0.005122274489189165,0.0010074249159103088
7,25,0.005105500000000001,0.005105439835995081,1.1784155306930074e-05
3,487,0.0050594,0.005114738162162128,0.010937692643817
7,92,0.005079319999999998,0.005108108213299041,0.005667729794350932
7,1031,0.0050865400000000005,0.005079842558558566,0.0013166988643428684
7,936,0.0050582599999999985,0.005088897297297288,0.006056884639636802
7,214,0.005068819999999999,0.005165139400772197,0.019002332056020466
7,729,0.0050703,0.005097590472072084,0.0053824176226424094
7,332,0.00516924,0.005090701351351392,0.015193461446674618
7,36,0.005100659999999999,0.005089054893693694,0.0022752166006566555
3,116,0.005069579999999999,0.0051176640901590895,0.009484827176825417
7,135,0.005052479999999998,0.005098906026083229,0.009188759991772488
3,226,0.005063620000000001,0.005425287754697542,0.07142474251573792
3,561,0.0051012,0.00516643603603603,0.012788370586534507
7,74,0.0051089,0.005158863415467406,0.009779681627631263
3,2089,0.005064320000000001,0.005159200819819797,0.018735154930927853
7,9,0.00508752,0.00512818898870949,0.007993872989096835
7,156,0.005076939999999999,0.005103841004182757,0.005298664979841721
7,857,0.00511814,0.005106237513513515,0.002325549220319304
3,220,0.005064379999999999,0.005136967963921056,0.014333040554037517
7,178,0.00508172,0.005080275273798248,0.0002842986630021453
7,204,0.005075240000000001,0.005119447059459463,0.008710338714910379
7,44,0.005063519999999999,0.005105530446696696,0.008296688212290352
7,842,0.00506898,0.005086097763191763,0.0033769640424233106
7,251,0.00510976,0.005452667208108123,0.0671082806449077
7,80,0.0050862,0.005101762904886729,0.0030598295164816817
7,974,0.005089079999999999,0.0051041765537732445,0.0029664602979802197
3,213,0.00522818,0.005374774617846427,0.028039321111061128
3,163,0.005107359999999998,0.005116246274027923,0.0017398957637458432
